日付,貯水位,揚圧力_No.4,変形量,変形量特徴量1,変形量特徴量2_WL,変形量特徴量2_temp,揚圧力_No.4特徴量1
2012/5/6,235.2,1.694285714,-0.3,0.739938437,-0.328045422,0.710372738,48.48305328
2012/5/7,235.31,1.693928571,-0.1,0.739971394,-0.328716796,0.708840321,48.29560914
2012/5/8,235.54,1.693571429,-0.3,0.740071003,-0.329507101,0.707213442,48.13081718
2012/5/9,235.44,1.693214286,-0.5,0.740245415,-0.329395761,0.70690223,47.96780975
2012/5/10,235.44,1.692857143,-0.7,0.740309284,-0.329432563,0.706383162,47.8114087
2012/5/11,235.39,1.6925,-0.5,0.740439624,-0.329254428,0.706109989,47.65961764
2012/5/12,235.48,1.692142857,-0.2,0.740476625,-0.328976702,0.706348405,47.5202803
2012/5/13,235.71,1.691785714,0.3,0.740321029,-0.327819396,0.708899579,47.39870766
2012/5/14,235.67,1.691428571,0.3,0.740182356,-0.327665091,0.709353478,47.28000791
2012/5/15,235.59,1.691071429,-0.3,0.740201803,-0.327448931,0.70940147,47.16256601
2012/5/16,235.66,1.690714286,-0.4,0.740270806,-0.327215631,0.70941657,47.05394879
2012/5/17,235.67,1.690357143,-0.4,0.740198027,-0.326783044,0.709764314,46.95061197
2012/5/18,235.56,1.69,-0.5,0.740206261,-0.327189211,0.708984736,46.84732407
2012/5/19,235.46,1.68516129,-0.5,0.740157734,-0.325384207,0.711009656,46.7557178
2012/5/20,235.27,1.680322581,-0.6,0.739932242,-0.325017005,0.711703219,46.67059094
2012/5/21,235.07,1.675483871,-1.3,0.73971535,-0.326828937,0.70896577,46.59089871
2012/5/22,234.82,1.670645161,-1.8,0.739436756,-0.328139541,0.706987933,46.51242263
2012/5/23,234.52,1.665806452,-2.1,0.739124379,-0.328753526,0.705728105,46.43366923
2012/5/24,234.14,1.660967742,-2.6,0.73877568,-0.328236413,0.706273675,46.35282339
2012/5/25,233.72,1.656129032,-3,0.738385716,-0.328346325,0.705894268,46.26893641
2012/5/26,233.42,1.651290323,-3.4,0.738048052,-0.328238353,0.706040834,46.18707365
2012/5/27,233,1.646451613,-3.8,0.737641909,-0.32778136,0.707017382,46.10583207
2012/5/28,232.7,1.641612903,-4.3,0.737228973,-0.32725598,0.708275797,46.02964993
2012/5/29,232.37,1.636774194,-4.5,0.736777716,-0.327151943,0.708500313,45.95701994
2012/5/30,231.99,1.631935484,-4.7,0.736216442,-0.327320524,0.707966413,45.88540435
2012/5/31,231.59,1.627096774,-5,0.735585625,-0.328100415,0.706201567,45.81451714
2012/6/1,231.16,1.622258065,-5.4,0.734972562,-0.329050583,0.704037895,45.74495653
2012/6/2,230.71,1.617419355,-6.1,0.73439026,-0.330483148,0.701596208,45.67630386
2012/6/3,230.29,1.612580645,-6.6,0.733832652,-0.331896521,0.699281395,45.60943125
2012/6/4,229.91,1.607741935,-7.1,0.733263583,-0.332264699,0.698307863,45.54549565
2012/6/5,229.51,1.602903226,-7.5,0.732693038,-0.331820814,0.69842825,45.48391537
2012/6/6,229.05,1.598064516,-8.4,0.732117748,-0.331823046,0.697814413,45.42313841
2012/6/7,228.67,1.593225806,-8.5,0.73159842,-0.333198016,0.695926017,45.36516174
2012/6/8,228.16,1.588387097,-8.9,0.731124922,-0.333752588,0.695017255,45.30683126
2012/6/9,227.95,1.583548387,-9.4,0.730690704,-0.334237485,0.694246853,45.25500642
2012/6/10,227.68,1.578709677,-9.3,0.730357055,-0.334847388,0.693397664,45.20788754
2012/6/11,227.39,1.573870968,-9.4,0.730124628,-0.334479414,0.693516061,45.16434229
2012/6/12,226.94,1.569032258,-10,0.729906017,-0.334368829,0.693265857,45.12133582
2012/6/13,226.54,1.564193548,-9.8,0.729805568,-0.334529838,0.69302106,45.07955461
2012/6/14,226.13,1.559354839,-10,0.729790814,-0.334803524,0.692700743,45.03741188
2012/6/15,225.69,1.554516129,-10.3,0.729741372,-0.33450578,0.692732419,44.99749693
2012/6/16,225.3,1.549677419,-10.3,0.729732566,-0.33430782,0.692631889,44.95854617
2012/6/17,225.3,1.54483871,-10.4,0.729791903,-0.334115788,0.69260684,44.92576023
2012/6/18,225.5,1.54,-10.4,0.729858816,-0.333730093,0.692670371,44.90153798
2012/6/19,225.1,1.53826087,-10.8,0.729924747,-0.333601527,0.692564758,44.87289153
2012/6/20,224.78,1.536521739,-10.9,0.730049177,-0.334094926,0.692199652,44.84162932
2012/6/21,224.62,1.534782609,-11.1,0.730214962,-0.333270674,0.692473457,44.80924095
2012/6/22,224.42,1.533043478,-11.3,0.73039398,-0.333251095,0.692404199,44.77526723
2012/6/23,224.14,1.531304348,-11.5,0.730629189,-0.332733388,0.692491557,44.73845973
2012/6/24,224.1,1.529565217,-11.2,0.730646107,-0.331749943,0.693939118,44.77997852
2012/6/25,223.88,1.527826087,-11.6,0.729413092,-0.332044682,0.693216193,44.86049071
2012/6/26,223.55,1.526086957,-11.9,0.72938405,-0.332287805,0.692794524,44.89640227
2012/6/27,223.16,1.524347826,-12.2,0.729306732,-0.333042463,0.692732029,44.85146654
2012/6/28,222.73,1.522608696,-12.7,0.729301853,-0.333000248,0.692741519,44.80890435
2012/6/29,222.35,1.520869565,-13.2,0.729312393,-0.332397818,0.692873827,44.76294043
2012/6/30,222.91,1.519130435,-13.7,0.729112662,-0.33237397,0.69299191,44.72021569
2012/7/1,221.49,1.517391304,-14.1,0.729175906,-0.331669229,0.693025485,44.66969277
2012/7/2,221.4,1.515652174,-14,0.729171847,-0.332003957,0.692994771,44.6148724
2012/7/3,221.6,1.513913043,-14.2,0.729281244,-0.331900693,0.692932924,44.57170297
2012/7/4,221.81,1.512173913,-14.5,0.729263719,-0.332203736,0.692974782,44.53275452
2012/7/5,221.64,1.510434783,-14.8,0.729193337,-0.332174123,0.693026989,44.50006019
2012/7/6,221.83,1.508695652,-14.4,0.729182069,-0.332295162,0.693045989,44.4758827
2012/7/7,221.77,1.506956522,-14.7,0.729192645,-0.332570112,0.693060833,44.45516664
2012/7/8,221.53,1.505217391,-14.7,0.729171296,-0.332589504,0.693146456,44.42828985
2012/7/9,221.56,1.503478261,-15.3,0.729001778,-0.332260184,0.693201089,44.40984349
2012/7/10,221.61,1.50173913,-15.2,0.72904709,-0.330570335,0.69316446,44.40323726
2012/7/11,221.38,1.5,-15.6,0.729201553,-0.329436893,0.69317085,44.41184649
2012/7/12,221.49,1.499534884,-15.8,0.729411328,-0.328722279,0.693066042,44.42922215
2012/7/13,221.39,1.499069767,-15.8,0.729639334,-0.327676489,0.692865892,44.4507563
2012/7/14,221,1.498604651,-15.9,0.730197984,-0.32707468,0.692066531,44.48047114
2012/7/15,221.09,1.498139535,-15.9,0.730750486,-0.325591407,0.691663062,44.51854213
2012/7/16,221.33,1.497674419,-15.8,0.731222219,-0.324301301,0.691620283,44.56819495
2012/7/17,221.54,1.497209302,-16,0.73167548,-0.323264507,0.691639128,44.63094429
2012/7/18,221.33,1.496744186,-15.9,0.732294502,-0.323052845,0.691601587,44.70449031
2012/7/19,221.51,1.49627907,-16.3,0.732794986,-0.322667537,0.691514401,44.78622715
2012/7/20,221.55,1.495813953,-16.1,0.733231474,-0.322476362,0.691747191,44.87524377
2012/7/21,221.43,1.495348837,-16,0.733406953,-0.322861576,0.692127006,44.9731441
2012/7/22,221.63,1.494883721,-15.9,0.733325935,-0.323800851,0.692352628,45.0693663
2012/7/23,221.69,1.494418605,-15.8,0.733154384,-0.32478664,0.692418002,45.16323425
2012/7/24,221.46,1.493953488,-16.2,0.733012642,-0.324928782,0.692476947,45.25740649
2012/7/25,221.21,1.493488372,-16.5,0.732947899,-0.324517753,0.692296229,45.3519701
2012/7/26,220.98,1.493023256,-16.7,0.732959769,-0.324825516,0.692393386,45.44437998
2012/7/27,220.98,1.49255814,-16.8,0.732994864,-0.324859752,0.692405939,45.53544508
2012/7/28,220.88,1.492093023,-17.2,0.732998208,-0.325295839,0.692624949,45.62278494
2012/7/29,221.04,1.491627907,-17.6,0.732812931,-0.325451709,0.692673487,45.71755279
2012/7/30,221.09,1.491162791,-17.9,0.732540777,-0.325587932,0.692841025,45.8179332
2012/7/31,221.07,1.490697674,-18.3,0.731960328,-0.326180111,0.693453406,45.92248967
2012/8/1,220.96,1.490232558,-18.5,0.731327664,-0.326755305,0.694352176,46.03301937
2012/8/2,220.8,1.489767442,-18.8,0.730552041,-0.327857364,0.695099761,46.1445035
2012/8/3,220.63,1.489302326,-19.1,0.729630861,-0.328664121,0.695537652,46.25621466
2012/8/4,220.49,1.488837209,-19.2,0.72882551,-0.330076213,0.695920156,46.3656793
2012/8/5,220.36,1.488372093,-19.3,0.728119735,-0.330992881,0.696063799,46.47159486
2012/8/6,220.2,1.487906977,-19.5,0.727516958,-0.332422637,0.696362662,46.57310702
2012/8/7,219.69,1.48744186,-19.5,0.727261965,-0.333013813,0.696537812,46.67139348
2012/8/8,219.47,1.486976744,-19.2,0.727286393,-0.33343527,0.696591634,46.76324454
2012/8/9,219.18,1.486511628,-19.4,0.727352695,-0.332955686,0.696314183,46.85005006
2012/8/10,218.89,1.486046512,-19.5,0.727452306,-0.332816372,0.696154523,46.92781117
2012/8/11,218.63,1.485581395,-19.6,0.727512263,-0.33261754,0.695869515,46.9993745
2012/8/12,218.39,1.485116279,-19.7,0.727804825,-0.331979296,0.695323107,47.08075133
2012/8/13,218.26,1.484651163,-20,0.727915863,-0.33143996,0.694928353,47.15784004
2012/8/14,218.91,1.484186047,-19.7,0.727832112,-0.330632217,0.693766182,47.23096435
2012/8/15,218.88,1.48372093,-19.4,0.727898821,-0.33041395,0.693344604,47.29982051
2012/8/16,218.68,1.483255814,-19.8,0.727891479,-0.329993137,0.692737549,47.3617624
2012/8/17,218.56,1.482790698,-20,0.727782369,-0.330055942,0.692874464,47.43283293
2012/8/18,218.54,1.482325581,-20.2,0.727728822,-0.330265931,0.693746177,47.51763263
2012/8/19,218.52,1.481860465,-20.4,0.728826618,-0.329894773,0.694549572,47.74020996
2012/8/20,218.42,1.481395349,-20.6,0.729616925,-0.329614067,0.695187195,47.95417762
2012/8/21,218.21,1.480930233,-20.5,0.730457024,-0.329138495,0.697193707,48.15099549
2012/8/22,217.92,1.480465116,-20.7,0.730931676,-0.329103778,0.698640509,48.33266067
2012/8/23,217.54,1.48,-21,0.731188599,-0.330064558,0.700048754,48.50038166
2012/8/24,217.37,1.47962963,-21.2,0.731520094,-0.330933997,0.701195546,48.67632138
2012/8/25,217.19,1.479259259,-21.3,0.73199363,-0.331030251,0.701643398,48.865562
2012/8/26,217.2,1.478888889,-21.5,0.732137785,-0.331392666,0.703118023,49.03244477
2012/8/27,217.32,1.478518519,-21.5,0.731894767,-0.331935928,0.704232576,49.17672197
2012/8/28,217.05,1.478148148,-21.5,0.731872094,-0.332474858,0.705745171,49.32821805
2012/8/29,216.84,1.477777778,-21.6,0.732007373,-0.332872533,0.707386363,49.49397773
2012/8/30,216.7,1.477407407,-21.8,0.732070818,-0.333572395,0.709060975,49.65896044
2012/8/31,216.56,1.477037037,-22,0.732106504,-0.334325938,0.710156785,49.82713075
2012/9/1,216.45,1.476666667,-22.1,0.732100173,-0.334752272,0.710790916,49.9983679
2012/9/2,216.34,1.476296296,-22,0.732961611,-0.334596684,0.710961073,50.23664778
2012/9/3,216.46,1.475925926,-21.9,0.7331877,-0.334985943,0.711616803,50.42545963
2012/9/4,216.33,1.475555556,-21.9,0.733653069,-0.335006466,0.711803982,50.63822159
2012/9/5,216.58,1.475185185,-21.8,0.733870271,-0.33534462,0.713375354,50.85222594
2012/9/6,216.42,1.474814815,-21.8,0.734148405,-0.335747467,0.714987734,51.06827299
2012/9/7,216.35,1.474444444,-21.7,0.734361831,-0.335943823,0.715666796,51.29750167
2012/9/8,216.28,1.474074074,-21.6,0.734611878,-0.336109938,0.715954934,51.5366647
2012/9/9,216.39,1.473703704,-21.8,0.734656285,-0.336286412,0.715868882,51.77871082
2012/9/10,216.78,1.473333333,-21.9,0.734908523,-0.336258507,0.717313845,52.09155189
2012/9/11,216.6,1.472962963,-22.1,0.735207623,-0.336353434,0.717758336,52.43450449
2012/9/12,216.46,1.472592593,-22,0.735883805,-0.336296208,0.718244563,52.81484365
2012/9/13,216.36,1.472222222,-21.9,0.736839906,-0.336145043,0.718338009,53.22621541
2012/9/14,216.23,1.471851852,-21.7,0.737319264,-0.336226658,0.718033133,53.5679839
2012/9/15,216.1,1.471481481,-22.1,0.737868614,-0.336179148,0.717594232,53.93227586
2012/9/16,216.24,1.471111111,-22.2,0.738179691,-0.336465137,0.716740125,54.27182852
2012/9/17,216.5,1.470740741,-22.3,0.738159934,-0.336599217,0.716937462,54.58377332
2012/9/18,216.14,1.47037037,-22.5,0.73857154,-0.336262338,0.718585032,54.93471262
2012/9/19,216.24,1.47,-22.5,0.738894324,-0.335278184,0.721001166,55.29679365
2012/9/20,216.3,1.474285714,-22.3,0.738963157,-0.33443338,0.723671864,55.64221824
2012/9/21,216.49,1.478571429,-22,0.738942389,-0.334449573,0.725220749,55.99581567
2012/9/22,216.77,1.482857143,-21.5,0.740053791,-0.334350653,0.725864439,56.51849844
2012/9/23,217.1,1.487142857,-21.2,0.741247408,-0.334550235,0.726470034,57.06436418
2012/9/24,217.4,1.491428571,-21,0.742185896,-0.334228965,0.727931018,57.58802613
2012/9/25,217.21,1.495714286,-20.7,0.743237511,-0.334478526,0.728402223,58.09351915
2012/9/26,217.07,1.5,-20.5,0.744398458,-0.333956905,0.72961968,58.56991712
2012/9/27,216.99,1.504285714,-20.4,0.74538422,-0.334136127,0.729714458,58.99124684
2012/9/28,216.88,1.508571429,-20.2,0.746257626,-0.333748958,0.730725455,59.35647201
2012/9/29,216.67,1.512857143,-20.4,0.746864348,-0.333567024,0.731523677,59.65539628
2012/9/30,216.92,1.517142857,-20.6,0.746996209,-0.33317657,0.732869334,59.88569254
2012/10/1,221.49,1.521428571,-19.9,0.744552871,-0.333014775,0.734239341,60.06084126
2012/10/2,222.07,1.525714286,-19.4,0.742097329,-0.332575056,0.735364546,60.23896702
2012/10/3,221.61,1.53,-19.4,0.740018511,-0.332097432,0.736934119,60.43739254
2012/10/4,222.15,1.534285714,-19.2,0.737707585,-0.331329665,0.738812716,60.61431228
2012/10/5,222.57,1.538571429,-19,0.735403532,-0.331310136,0.739765397,60.80245967
2012/10/6,222.49,1.542857143,-18.8,0.733544757,-0.331070991,0.741080491,61.01387894
2012/10/7,222.46,1.547142857,-18.8,0.732316257,-0.330482752,0.742197248,61.34117857
2012/10/8,222.5,1.551428571,-18.4,0.73164905,-0.329238276,0.744050241,61.80095739
2012/10/9,222.29,1.555714286,-18.1,0.731329237,-0.327898832,0.746147356,62.30157423
2012/10/10,221.95,1.56,-18.1,0.731104891,-0.327464254,0.747501644,62.7552591
2012/10/11,221.64,1.564285714,-18.2,0.73093806,-0.326813776,0.748997027,63.12994094
2012/10/12,221.87,1.568571429,-18,0.730560616,-0.326296163,0.750213746,63.419059
2012/10/13,221.59,1.572857143,-17.7,0.730460452,-0.325234066,0.75195115,63.6750188
2012/10/14,221.7,1.577142857,-17.6,0.730269649,-0.325311029,0.752408655,63.87487207
2012/10/15,222.04,1.581428571,-17.3,0.730128897,-0.32566376,0.752459221,64.03584945
2012/10/16,221.82,1.585714286,-17.1,0.730495627,-0.325370047,0.753191015,64.23496871
2012/10/17,221.6,1.59,-16.9,0.731107215,-0.324876753,0.754566048,64.45747739
2012/10/18,221.5,1.59275,-17.2,0.731550717,-0.32489841,0.755808378,64.66978038
2012/10/19,221.43,1.5955,-16.9,0.731970488,-0.325447892,0.756962845,64.84796361
2012/10/20,221.31,1.59825,-16.6,0.732443327,-0.324960267,0.758378563,64.9683499
2012/10/21,221.47,1.601,-16.6,0.732814676,-0.324996205,0.758890397,65.049795
2012/10/22,221.88,1.60375,-16.3,0.733183332,-0.324978429,0.75948052,65.10017561
2012/10/23,221.98,1.6065,-16.3,0.733607307,-0.324982747,0.760071107,65.12470103
2012/10/24,222.4,1.60925,-16,0.733941685,-0.325009613,0.760687504,65.15288775
2012/10/25,222.74,1.612,-15.7,0.734226124,-0.323292348,0.762422367,65.15371444
2012/10/26,222.88,1.61475,-15.6,0.73429232,-0.324243523,0.76234519,65.12478652
2012/10/27,222.96,1.6175,-15.4,0.734336364,-0.325677229,0.762208168,65.08652888
2012/10/28,223.09,1.62025,-15.4,0.734293963,-0.327233113,0.762092466,65.03634542
2012/10/29,223.36,1.623,-15.5,0.734143388,-0.327363139,0.76273093,64.98731849
2012/10/30,223.79,1.62575,-15.2,0.733999554,-0.32865155,0.762673346,64.94073097
2012/10/31,224.43,1.6285,-14.9,0.733813509,-0.328728452,0.76298912,64.9071726
2012/11/1,224.68,1.63125,-14.6,0.73363467,-0.32853265,0.763461186,64.85977121
2012/11/2,224.54,1.634,-14.5,0.733459978,-0.328784652,0.763665215,64.77722871
2012/11/3,225.91,1.63675,-13.7,0.733253883,-0.330833352,0.762697308,64.73674816
2012/11/4,227.19,1.6395,-13.1,0.733039327,-0.331654866,0.761836193,64.73841098
2012/11/5,227.39,1.64225,-12.7,0.732868455,-0.332305261,0.761130073,64.72567295
2012/11/6,227.75,1.645,-12.7,0.732713101,-0.3342907,0.759713066,64.71951306
2012/11/7,228.87,1.64775,-12.4,0.732530308,-0.335171654,0.758304089,64.76371441
2012/11/8,229.84,1.6505,-11.7,0.732408101,-0.335302147,0.756779929,64.85102982
2012/11/9,233.4,1.65325,-9.4,0.733008349,-0.336020786,0.753549546,65.12281995
2012/11/10,234.02,1.656,-8.6,0.733842042,-0.335799071,0.749799668,65.41066865
2012/11/11,233.04,1.65875,-8.9,0.73446228,-0.336591224,0.74685588,65.61903552
2012/11/12,232.18,1.6615,-9.4,0.73488894,-0.338984857,0.744078649,65.75697613
2012/11/13,231.7,1.66425,-9.7,0.735223455,-0.339609868,0.742116677,65.84944497
2012/11/14,231.67,1.667,-9.7,0.73555205,-0.340205637,0.739903027,65.92462705
2012/11/15,231.01,1.66975,-9.7,0.735795767,-0.339169551,0.738387818,65.94031603
2012/11/16,230.12,1.6725,-10,0.735871407,-0.3394786,0.737075388,65.88215393
2012/11/17,229.21,1.67525,-10.6,0.735784928,-0.339414603,0.736349348,65.74771548
2012/11/18,229.44,1.678,-10.5,0.735674489,-0.340231333,0.735330718,65.60967643
2012/11/19,230.23,1.68075,-9.8,0.73571654,-0.34131909,0.734240465,65.50436174
2012/11/20,230.64,1.6835,-9.6,0.735813964,-0.340203821,0.733283083,65.41388706
2012/11/21,231.37,1.68625,-8.8,0.736000375,-0.339164774,0.732285601,65.370274
2012/11/22,231.72,1.689,-8.4,0.736219161,-0.338191401,0.731235654,65.33682652
2012/11/23,232.05,1.69175,-8.2,0.736476068,-0.338001734,0.730008709,65.3076654
2012/11/24,233.48,1.6945,-7.1,0.73709385,-0.336594238,0.728355152,65.36192037
2012/11/25,233.96,1.69725,-6.6,0.737561202,-0.336075323,0.726958567,65.46072162
2012/11/26,234.14,1.7,-6.3,0.73801218,-0.33551435,0.725560682,65.5563097
2012/11/27,234.54,1.70375,-5.9,0.738541776,-0.335986649,0.72447039,65.65651539
2012/11/28,234.23,1.7075,-5.5,0.738935157,-0.335867489,0.723795761,65.71776536
2012/11/29,233.58,1.71125,-5.9,0.739071018,-0.336931458,0.723544629,65.70955523
2012/11/30,233.29,1.715,-6,0.739127961,-0.336809906,0.723372264,65.65393417
2012/12/1,233.23,1.71875,-6,0.739200628,-0.336085551,0.723047206,65.56467676
2012/12/2,233.07,1.7225,-6,0.739317439,-0.336137299,0.722695698,65.43278265
2012/12/3,233.97,1.72625,-6,0.739728001,-0.335720862,0.720726527,65.33446814
2012/12/4,232.83,1.73,-6,0.73980292,-0.33520449,0.720493477,65.13478617
2012/12/5,233.38,1.73375,-5.7,0.739827409,-0.334011838,0.719846783,64.96069945
2012/12/6,233.57,1.7375,-5.4,0.739933502,-0.333265946,0.718875858,64.77672971
2012/12/7,233.77,1.74125,-5.1,0.740177541,-0.332329215,0.718106715,64.58234133
2012/12/8,233.81,1.745,-4.9,0.740535356,-0.332039318,0.717425317,64.3658589
2012/12/9,233.82,1.74875,-4.8,0.740972017,-0.331572454,0.716660264,64.12704148
2012/12/10,233.77,1.7525,-4.7,0.741469811,-0.331569408,0.715888861,63.86263728
2012/12/11,233.63,1.75625,-4.5,0.741935908,-0.331456082,0.715272984,63.56925335
2012/12/12,233.51,1.76,-4.5,0.74233771,-0.331382154,0.714724669,63.25070307
2012/12/13,233.29,1.760408163,-4.5,0.742691829,-0.331000459,0.714238224,62.92098968
2012/12/14,233.06,1.760816327,-4.6,0.743015201,-0.330992532,0.713859,62.57964003
2012/12/15,232.85,1.76122449,-4.9,0.743307319,-0.330778905,0.713396173,62.2291651
2012/12/16,232.87,1.761632653,-4.9,0.743558875,-0.331029972,0.713057836,61.88733816
2012/12/17,233.75,1.762040816,-4.4,0.744065043,-0.330800052,0.712308019,61.61201519
2012/12/18,234.05,1.76244898,-4.2,0.744639667,-0.330959781,0.711536637,61.3613589
2012/12/19,234.56,1.762857143,-3.5,0.745337222,-0.331295298,0.710896152,61.14840664
2012/12/20,234.74,1.763265306,-3.2,0.746102662,-0.332006215,0.710413872,60.94924064
2012/12/21,234.81,1.763673469,-2.9,0.746916191,-0.332015317,0.709675984,60.75620086
2012/12/22,234.73,1.764081633,-2.8,0.747727054,-0.331739376,0.708850955,60.56431372
2012/12/23,234.63,1.764489796,-2.8,0.748491621,-0.332006935,0.708461501,60.37243731
2012/12/24,234.48,1.764897959,-2.8,0.749215901,-0.332672096,0.708243013,60.17736422
2012/12/25,234.28,1.765306122,-2.8,0.749879091,-0.332493106,0.707683405,59.9763936
2012/12/26,234.12,1.765714286,-2.8,0.750468341,-0.332587614,0.70730395,59.77236676
2012/12/27,233.88,1.766122449,-2.8,0.750972575,-0.332629243,0.706968216,59.56039486
2012/12/28,233.66,1.766530612,-2.9,0.751410197,-0.332922049,0.706891685,59.34202359
2012/12/29,233.4,1.766938776,-3,0.751771707,-0.333099554,0.706817004,59.11516756
2012/12/30,233.1,1.767346939,-3.3,0.752066281,-0.33291313,0.706538669,58.87804088
2012/12/31,232.84,1.767755102,-3.5,0.752273367,-0.33339656,0.706592379,58.63356448
2013/1/1,232.56,1.768163265,-3.5,0.752378101,-0.333426457,0.706504499,58.38084534
2013/1/2,232.24,1.768571429,-3.7,0.752354978,-0.33304218,0.706277723,58.11852188
2013/1/3,231.94,1.768979592,-3.8,0.752237633,-0.332936839,0.706241471,57.84787511
2013/1/4,231.6,1.769387755,-4,0.752062754,-0.333286082,0.706425582,57.56688157
2013/1/5,231.22,1.769795918,-4.2,0.751873314,-0.333183387,0.706461368,57.27288161
2013/1/6,231.56,1.770204082,-4.2,0.751853019,-0.332819504,0.706237975,57.00462311
2013/1/7,231.86,1.770612245,-3.9,0.751890806,-0.332472786,0.705722003,56.75953377
2013/1/8,232.14,1.771020408,-3.7,0.752007864,-0.33242093,0.705596778,56.53585918
2013/1/9,232.4,1.771428571,-3.2,0.752143434,-0.332250149,0.705406145,56.33253767
2013/1/10,232.66,1.771836735,-3,0.752321954,-0.332049822,0.704839202,56.14857713
2013/1/11,232.93,1.772244898,-2.7,0.752615846,-0.331988976,0.704720873,55.98323441
2013/1/12,233.16,1.772653061,-2.5,0.753060406,-0.331911614,0.703854568,55.83357374
2013/1/13,233.42,1.773061224,-2.2,0.753545115,-0.33184347,0.703710226,55.70077874
2013/1/14,233.65,1.773469388,-1.8,0.754095379,-0.331784115,0.703727579,55.58296574
2013/1/15,233.89,1.773877551,-1.5,0.754683742,-0.331696684,0.703614728,55.48041758
2013/1/16,234.11,1.774285714,-1.2,0.755302853,-0.331568365,0.703337774,55.39227967
2013/1/17,234.31,1.774693878,-1,0.756010624,-0.331603007,0.703342705,55.31611715
2013/1/18,234.53,1.775102041,-0.6,0.756710547,-0.331616658,0.703461101,55.25240421
